flight_pk,parameter,phases,value
8314766,TCAS RA Vertical Speed,Grounded,0.0
8314766,TCAS RA Vertical Speed,Airborne,0.0
8314766,TCAS RA Vertical Speed,Final Approach,0.0
8314766,TCAS RA Vertical Speed,Landing,0.0
8314766,TCAS RA Vertical Speed,Approach,0.0
8314766,TCAS RA Vertical Speed,Taxi Out,0.0
8314766,TCAS RA Vertical Speed,Approach And Landing,0.0
8314766,TCAS RA Vertical Speed,Descending,0.0
8314766,TCAS RA Vertical Speed,Climbing,0.0
8314766,TCAS RA Vertical Speed,Turning On Ground,0.0
8314766,TCAS RA Vertical Speed,Mobile,0.0
8314766,TCAS RA Vertical Speed,Cruise,0.0
8314766,TCAS RA Vertical Speed,Climb Cruise Descent,0.0
8314766,TCAS RA Vertical Speed,Takeoff Rotation,0.0
8314766,TCAS RA Vertical Speed,Fast,0.0
8314766,TCAS RA Vertical Speed,Climb,0.0
8314766,TCAS RA Vertical Speed,Level Flight,0.0
8314766,TCAS RA Vertical Speed,Landing Roll,0.0
8314766,TCAS RA Vertical Speed,Takeoff Roll,0.0
8314766,TCAS RA Vertical Speed,Taxi In,0.0
8314766,TCAS RA Vertical Speed,Takeoff,0.0
8314766,TCAS RA Vertical Speed,Turning In Air,0.0
8314766,Zero Fuel Weight,Taxiing,15600.0
8314766,Zero Fuel Weight,Descent,15600.0
8314766,Zero Fuel Weight,Grounded,15600.0
8314766,Zero Fuel Weight,Airborne,15600.0
8314766,Zero Fuel Weight,Final Approach,15600.0
8314766,Zero Fuel Weight,Landing,15600.0
8314766,Zero Fuel Weight,Approach,15600.0
8314766,Zero Fuel Weight,Taxi Out,15600.0
8314766,Zero Fuel Weight,Approach And Landing,15600.0
8314766,Zero Fuel Weight,Descending,15600.0
8314766,Zero Fuel Weight,Climbing,15600.0
8314766,Zero Fuel Weight,Turning On Ground,15600.0
8314766,Zero Fuel Weight,Mobile,15600.0
8314766,Zero Fuel Weight,Cruise,15600.0
8314766,Zero Fuel Weight,Climb Cruise Descent,15600.0
8314766,Zero Fuel Weight,Takeoff Rotation,15600.0
8314766,Zero Fuel Weight,Fast,15600.0
8314766,Zero Fuel Weight,Climb,15600.0
8314766,Zero Fuel Weight,Level Flight,15600.0
8314766,Zero Fuel Weight,Landing Roll,15600.0
8314766,Zero Fuel Weight,Takeoff Roll,15600.0
8314766,Zero Fuel Weight,Taxi In,15600.0
8314766,Zero Fuel Weight,Takeoff,15600.0
8314766,Zero Fuel Weight,Turning In Air,15600.0
8314767,Roll Rate,Taxiing,-0.0013814698791
8314767,Roll Rate,Descent,-0.000193458993106
8314767,Roll Rate,Grounded,-0.000335034083529
8314767,Roll Rate,Airborne,4.29195436353e-06
8314767,Roll Rate,Final Approach,0.00913595438961
8314767,Roll Rate,Landing,-0.00871039991038
8314767,Roll Rate,Approach,-0.0184339886992
8314767,Roll Rate,Taxi Out,0.000303219175862
8314767,Roll Rate,Approach And Landing,-0.0182301285
8314767,Roll Rate,Descending,-0.0358676367237
8314767,Roll Rate,Climbing,0.00165466378226
8314767,Roll Rate,Turning On Ground,-0.0353969843008
8314767,Roll Rate,Mobile,-3.50425986982e-05
8314767,Roll Rate,Cruise,0.00214330814032
8314767,Roll Rate,Climb Cruise Descent,1.28783774165e-05
8314767,Roll Rate,Takeoff Rotation,0.0351734244
8314767,Roll Rate,Fast,0.000243500436115
8314767,Roll Rate,Climb,0.00126095203815
8314767,Roll Rate,Level Flight,0.0109141066888
8314767,Roll Rate,Landing Roll,0.00199849002273
8314767,Roll Rate,Takeoff Roll,0.0159879201818
8314767,Roll Rate,Taxi In,-0.000794580370482
8314767,Roll Rate,Takeoff,-0.00143816571729
8314767,Roll Rate,Turning In Air,-0.023460137076
8314767,Turbulence,Taxiing,0.0142726694437
8314767,Turbulence,Descent,0.0115846271315
8314767,Turbulence,Grounded,0.010604336247833955
8314767,Turbulence,Airborne,0.0127747781576
8314767,Turbulence,Final Approach,0.013482848342
8314767,Turbulence,Landing,0.0384997130048
8314767,Turbulence,Approach,0.0158314612677
8314767,Turbulence,Taxi Out,0.0143033210072
8314767,Turbulence,Approach And Landing,0.020706682866
8314767,Turbulence,Descending,0.0132152852012
8314767,Turbulence,Climbing,0.0183495333234
8314767,Turbulence,Turning On Ground,0.0146379758768
8314767,Turbulence,Mobile,0.0129389807814
8314767,Turbulence,Cruise,0.0109093291186
8314767,Turbulence,Climb Cruise Descent,0.0127565527251
8314767,Turbulence,Takeoff Rotation,0.0433644869933
8314767,Turbulence,Fast,0.0128914048655
8314767,Turbulence,Climb,0.0178649773707
8314767,Turbulence,Level Flight,0.0101248719544
8314767,Turbulence,Landing Roll,0.0656892170861
8314767,Turbulence,Takeoff Roll,0.0208535319658
8314767,Turbulence,Taxi In,0.0133347468517
8314767,Turbulence,Takeoff,0.0108028373986
8314767,Turbulence,Turning In Air,0.0119742764757
8314767,Pitch Rate,Taxiing,-0.000540575170082
8314767,Pitch Rate,Descent,-0.000622293094493
8314767,Pitch Rate,Grounded,0.0129761277736
8314767,Pitch Rate,Airborne,-0.00216099902204
8314767,Pitch Rate,Final Approach,0.0306910967776
8314767,Pitch Rate,Landing,-0.0700979802311
8314767,Pitch Rate,Approach,0.0212391608926
8314767,Pitch Rate,Taxi Out,0.000795950336638
8314767,Pitch Rate,Approach And Landing,0.0021000393125
8314767,Pitch Rate,Descending,0.0006702253125
8314767,Pitch Rate,Climbing,-0.0100225349097
8314767,Pitch Rate,Turning On Ground,-0.0199340911589
8314767,Pitch Rate,Mobile,-1.94681103879e-06
8314767,Pitch Rate,Cruise,-0.00191159915217
8314767,Pitch Rate,Climb Cruise Descent,-0.0021592746135
8314767,Pitch Rate,Takeoff Rotation,0.60498289968
8314767,Pitch Rate,Fast,-4.05834060192e-05
8314767,Pitch Rate,Climb,-0.0128593316343
8314767,Pitch Rate,Level Flight,0.000193971090441
8314767,Pitch Rate,Landing Roll,-0.104920726193
8314767,Pitch Rate,Takeoff Roll,0.253808232886
8314767,Pitch Rate,Taxi In,-0.00503234234639
8314767,Pitch Rate,Takeoff,0.142583858257
8314767,Pitch Rate,Turning In Air,-0.0135592208565
8314767,TCAS RA Vertical Speed,Taxiing,0.0
8314767,TCAS RA Vertical Speed,Descent,0.0
8314767,TCAS RA Vertical Speed,Grounded,0.0
8314767,TCAS RA Vertical Speed,Airborne,0.0
8314767,TCAS RA Vertical Speed,Final Approach,0.0
8314767,TCAS RA Vertical Speed,Landing,0.0
8314767,TCAS RA Vertical Speed,Approach,0.0
8314767,TCAS RA Vertical Speed,Taxi Out,0.0
8314767,TCAS RA Vertical Speed,Approach And Landing,0.0
8314767,TCAS RA Vertical Speed,Descending,0.0
8314767,TCAS RA Vertical Speed,Climbing,0.0
8314767,TCAS RA Vertical Speed,Turning On Ground,0.0
8314767,TCAS RA Vertical Speed,Mobile,0.0
8314767,TCAS RA Vertical Speed,Cruise,0.0
8314767,TCAS RA Vertical Speed,Climb Cruise Descent,0.0
8314767,TCAS RA Vertical Speed,Takeoff Rotation,0.0
8314767,TCAS RA Vertical Speed,Fast,0.0
8314767,TCAS RA Vertical Speed,Climb,0.0
8314767,TCAS RA Vertical Speed,Level Flight,0.0
8314767,TCAS RA Vertical Speed,Landing Roll,0.0
8314767,TCAS RA Vertical Speed,Takeoff Roll,0.0
8314767,TCAS RA Vertical Speed,Taxi In,0.0
8314767,TCAS RA Vertical Speed,Takeoff,0.0
8314767,TCAS RA Vertical Speed,Turning In Air,0.0
8314767,Zero Fuel Weight,Taxiing,15600.0
8314767,Zero Fuel Weight,Descent,15600.0
8314767,Zero Fuel Weight,Grounded,15600.0
8314767,Zero Fuel Weight,Airborne,15600.0
8314767,Zero Fuel Weight,Final Approach,15600.0
8314767,Zero Fuel Weight,Landing,15600.0
8314767,Zero Fuel Weight,Approach,15600.0
8314767,Zero Fuel Weight,Taxi Out,15600.0
8314767,Zero Fuel Weight,Approach And Landing,15600.0
8314767,Zero Fuel Weight,Descending,15600.0
8314767,Zero Fuel Weight,Climbing,15600.0
8314767,Zero Fuel Weight,Turning On Ground,15600.0
8314767,Zero Fuel Weight,Mobile,15600.0
8314767,Zero Fuel Weight,Cruise,15600.0
8314767,Zero Fuel Weight,Climb Cruise Descent,15600.0
8314767,Zero Fuel Weight,Takeoff Rotation,15600.0
8314767,Zero Fuel Weight,Fast,15600.0
8314767,Zero Fuel Weight,Climb,15600.0
8314767,Zero Fuel Weight,Level Flight,15600.0
8314767,Zero Fuel Weight,Landing Roll,15600.0
8314767,Zero Fuel Weight,Takeoff Roll,15600.0
8314767,Zero Fuel Weight,Taxi In,15600.0
8314767,Zero Fuel Weight,Takeoff,15600.0
8314767,Zero Fuel Weight,Turning In Air,15600.0
8314764,Roll Rate,Taxiing,0.00135514049486
8314764,Roll Rate,Descent,-0.000162839927778
8314764,Roll Rate,Grounded,0.000752855830479
8314764,Roll Rate,Airborne,3.95029474394e-05
8314764,Roll Rate,Final Approach,-0.0240283567849
8314764,Roll Rate,Landing,0.0234489496
8314764,Roll Rate,Approach,-0.0146555935
8314764,Roll Rate,Taxi Out,0.00260180776544
8314764,Roll Rate,Approach And Landing,-0.00488519783333
8314764,Roll Rate,Descending,0.025694641108
8314764,Roll Rate,Climbing,0.00162755026877
8314764,Roll Rate,Turning On Ground,-0.00831803955405
8314764,Roll Rate,Mobile,0.000169103001923
8314764,Roll Rate,Cruise,-0.00189511984914
8314764,Roll Rate,Climb Cruise Descent,-0.000171230720941
8314764,Roll Rate,Takeoff Rotation,-0.05803615026
8314764,Roll Rate,Fast,-1.05609800202e-18
8314764,Roll Rate,Climb,0.00281955891632
8314764,Roll Rate,Level Flight,-0.0390429914198
8314764,Roll Rate,Landing Roll,0.0058622374
8314764,Roll Rate,Takeoff Roll,0.00591860506731
8314764,Roll Rate,Taxi In,-0.00328110302239
8314764,Roll Rate,Takeoff,-0.0211212965147
8314764,Roll Rate,Turning In Air,0.0260733233198
8314764,Turbulence,Taxiing,0.0150206636033
8314764,Turbulence,Descent,0.0140303780359
8314764,Turbulence,Grounded,0.012799719021944175
8314764,Turbulence,Airborne,0.0136471462621
8314764,Turbulence,Final Approach,0.045496614644
8314764,Turbulence,Landing,0.0319143512397
8314764,Turbulence,Approach,0.041366403472
8314764,Turbulence,Taxi Out,0.0110718415488
8314764,Turbulence,Approach And Landing,0.0389428003355
8314764,Turbulence,Descending,0.0151349495551
8314764,Turbulence,Climbing,0.016436976392
8314764,Turbulence,Turning On Ground,0.0136123218319
8314764,Turbulence,Mobile,0.0136065385913
8314764,Turbulence,Cruise,0.0058424500357
8314764,Turbulence,Climb Cruise Descent,0.0136251894516
8314764,Turbulence,Takeoff Rotation,0.0553970720159
8314764,Turbulence,Fast,0.0138601359794
8314764,Turbulence,Climb,0.0152866711194
8314764,Turbulence,Level Flight,0.00874974483044
8314764,Turbulence,Landing Roll,0.0425311255226
8314764,Turbulence,Takeoff Roll,0.0259775294156
8314764,Turbulence,Taxi In,0.0154059999071
8314764,Turbulence,Takeoff,0.024621489075
8314764,Turbulence,Turning In Air,0.019616759112
8314764,Pitch Rate,Taxiing,-0.00260990021233
8314764,Pitch Rate,Descent,-0.000279154161905
8314764,Pitch Rate,Grounded,0.011066980708
8314764,Pitch Rate,Airborne,-0.00295613723338
8314764,Pitch Rate,Final Approach,0.0195549924898
8314764,Pitch Rate,Landing,-0.0390205176937
8314764,Pitch Rate,Approach,-0.000126341323276
8314764,Pitch Rate,Taxi Out,-0.0025263930476
8314764,Pitch Rate,Approach And Landing,-0.0100992070593
8314764,Pitch Rate,Descending,0.00398648716569
8314764,Pitch Rate,Climbing,-0.0102581513419
8314764,Pitch Rate,Turning On Ground,0.0436697076588
8314764,Pitch Rate,Mobile,-0.0002615812061
8314764,Pitch Rate,Cruise,-0.000686980945313
8314764,Pitch Rate,Climb Cruise Descent,-0.0025223602354
8314764,Pitch Rate,Takeoff Rotation,0.65510502945
8314764,Pitch Rate,Fast,5.22791682521e-05
8314764,Pitch Rate,Climb,-0.0123785513399
8314764,Pitch Rate,Level Flight,-0.00352428886443
8314764,Pitch Rate,Landing Roll,-0.16853932525
8314764,Pitch Rate,Takeoff Roll,0.224484235053
8314764,Pitch Rate,Taxi In,-0.000328110302239
8314764,Pitch Rate,Takeoff,0.314017643081
8314764,Pitch Rate,Turning In Air,0.023772735968
8314764,TCAS RA Vertical Speed,Taxiing,0.0
8314764,TCAS RA Vertical Speed,Descent,0.0
8314764,TCAS RA Vertical Speed,Grounded,0.0
8314764,TCAS RA Vertical Speed,Airborne,0.0
8314764,TCAS RA Vertical Speed,Final Approach,0.0
8314764,TCAS RA Vertical Speed,Landing,0.0
8314764,TCAS RA Vertical Speed,Approach,0.0
8314764,TCAS RA Vertical Speed,Taxi Out,0.0
8314764,TCAS RA Vertical Speed,Approach And Landing,0.0
8314764,TCAS RA Vertical Speed,Descending,0.0
8314764,TCAS RA Vertical Speed,Climbing,0.0
8314764,TCAS RA Vertical Speed,Turning On Ground,0.0
8314764,TCAS RA Vertical Speed,Mobile,0.0
8314764,TCAS RA Vertical Speed,Cruise,0.0
8314764,TCAS RA Vertical Speed,Climb Cruise Descent,0.0
8314764,TCAS RA Vertical Speed,Takeoff Rotation,0.0
8314764,TCAS RA Vertical Speed,Fast,0.0
8314764,TCAS RA Vertical Speed,Climb,0.0
8314764,TCAS RA Vertical Speed,Level Flight,0.0
8314764,TCAS RA Vertical Speed,Landing Roll,0.0
8314764,TCAS RA Vertical Speed,Takeoff Roll,0.0
8314764,TCAS RA Vertical Speed,Taxi In,0.0
8314764,TCAS RA Vertical Speed,Takeoff,0.0
8314764,TCAS RA Vertical Speed,Turning In Air,0.0
8314764,Zero Fuel Weight,Taxiing,15600.0
8314764,Zero Fuel Weight,Descent,15600.0
8314764,Zero Fuel Weight,Grounded,15600.0
8314764,Zero Fuel Weight,Airborne,15600.0
8314764,Zero Fuel Weight,Final Approach,15600.0
8314764,Zero Fuel Weight,Landing,15600.0
8314764,Zero Fuel Weight,Approach,15600.0
8314764,Zero Fuel Weight,Taxi Out,15600.0
8314764,Zero Fuel Weight,Approach And Landing,15600.0
8314764,Zero Fuel Weight,Descending,15600.0
8314764,Zero Fuel Weight,Climbing,15600.0
8314764,Zero Fuel Weight,Turning On Ground,15600.0
8314764,Zero Fuel Weight,Mobile,15600.0
8314764,Zero Fuel Weight,Cruise,15600.0
8314764,Zero Fuel Weight,Climb Cruise Descent,15600.0
8314764,Zero Fuel Weight,Takeoff Rotation,15600.0
8314764,Zero Fuel Weight,Fast,15600.0
8314764,Zero Fuel Weight,Climb,15600.0
8314764,Zero Fuel Weight,Level Flight,15600.0
8314764,Zero Fuel Weight,Landing Roll,15600.0
8314764,Zero Fuel Weight,Takeoff Roll,15600.0
8314764,Zero Fuel Weight,Taxi In,15600.0
8314764,Zero Fuel Weight,Takeoff,15600.0
8314764,Zero Fuel Weight,Turning In Air,15600.0
8314765,Roll Rate,Taxiing,0.00606865420986
8314765,Roll Rate,Descent,0.00161612105514
8314765,Roll Rate,Grounded,0.00114244390276
8314765,Roll Rate,Airborne,-9.23671859244e-06
8314765,Roll Rate,Final Approach,-0.00861511239527
8314765,Roll Rate,Landing,-0.02198339025
8314765,Roll Rate,Approach,0.00150692594456
8314765,Roll Rate,Taxi Out,0.00213368199485
8314765,Roll Rate,Approach And Landing,-0.00436656381678
8314765,Roll Rate,Descending,0.0473695048564
8314765,Roll Rate,Climbing,0.00214138723679
8314765,Roll Rate,Turning On Ground,0.0679486607727
8314765,Roll Rate,Mobile,0.000207950988851
8314765,Roll Rate,Cruise,-0.00910913960635
8314765,Roll Rate,Climb Cruise Descent,4.62030059899e-05
8314765,Roll Rate,Takeoff Rotation,-0.00087933561
8314765,Roll Rate,Fast,-0.000412188567187
8314765,Roll Rate,Climb,0.000396454287647
8314765,Roll Rate,Level Flight,0.0033757265927
8314765,Roll Rate,Landing Roll,-0.1494870537
8314765,Roll Rate,Takeoff Roll,0.010991695125
8314765,Roll Rate,Taxi In,0.00784120926115
8314765,Roll Rate,Takeoff,-0.02734519275
8314765,Roll Rate,Turning In Air,0.0943594750731
8314765,Turbulence,Taxiing,0.0143539601283
8314765,Turbulence,Descent,0.0150877559011
8314765,Turbulence,Grounded,0.012722431209865683
8314765,Turbulence,Airborne,0.017587417993
8314765,Turbulence,Final Approach,0.0239202510972
8314765,Turbulence,Landing,0.0276632150189
8314765,Turbulence,Approach,0.0181018173965
8314765,Turbulence,Taxi Out,0.0120551580955
8314765,Turbulence,Approach And Landing,0.0195544142686
8314765,Turbulence,Descending,0.0147203697316
8314765,Turbulence,Climbing,0.0199326102667
8314765,Turbulence,Turning On Ground,0.0153714750456
8314765,Turbulence,Mobile,0.0167968685405
8314765,Turbulence,Cruise,0.0161048877545
8314765,Turbulence,Climb Cruise Descent,0.0175557518213
8314765,Turbulence,Takeoff Rotation,0.077514886783
8314765,Turbulence,Fast,0.0177497660132
8314765,Turbulence,Climb,0.0184055417465
8314765,Turbulence,Level Flight,0.0168555189602
8314765,Turbulence,Landing Roll,0.0290013816102
8314765,Turbulence,Takeoff Roll,0.0276303055742
8314765,Turbulence,Taxi In,0.0135819002918
8314765,Turbulence,Takeoff,0.0259152254185
8314765,Turbulence,Turning In Air,0.017033906271
8314765,Pitch Rate,Taxiing,-0.00520170360845
8314765,Pitch Rate,Descent,0.00147108455019
8314765,Pitch Rate,Grounded,0.0106108804907
8314765,Pitch Rate,Airborne,-0.00323746986665
8314765,Pitch Rate,Final Approach,0.0300043569628
8314765,Pitch Rate,Landing,-0.0616046168634
8314765,Pitch Rate,Approach,0.00261495972732
8314765,Pitch Rate,Taxi Out,-0.000775884361765
8314765,Pitch Rate,Approach And Landing,-0.00560877593707
8314765,Pitch Rate,Descending,0.004824257229
8314765,Pitch Rate,Climbing,-0.00914645718692
8314765,Pitch Rate,Turning On Ground,0.00999245011364
8314765,Pitch Rate,Mobile,-0.000319353304307
8314765,Pitch Rate,Cruise,-0.00334001785566
8314765,Pitch Rate,Climb Cruise Descent,-0.00237945480848
8314765,Pitch Rate,Takeoff Rotation,0.55574010552
8314765,Pitch Rate,Fast,0.000517525645469
8314765,Pitch Rate,Climb,-0.0100996729778
8314765,Pitch Rate,Level Flight,-0.00452841372191
8314765,Pitch Rate,Landing Roll,-0.0714460183125
8314765,Pitch Rate,Takeoff Roll,0.224330505051
8314765,Pitch Rate,Taxi In,-0.00546084216401
8314765,Pitch Rate,Takeoff,0.329482763625
8314765,Pitch Rate,Turning In Air,-0.00321295703654
8314765,TCAS RA Vertical Speed,Taxiing,0.0
8314765,TCAS RA Vertical Speed,Descent,0.0
8314765,TCAS RA Vertical Speed,Grounded,0.0
8314765,TCAS RA Vertical Speed,Airborne,0.0
8314765,TCAS RA Vertical Speed,Final Approach,0.0
8314765,TCAS RA Vertical Speed,Landing,0.0
8314765,TCAS RA Vertical Speed,Approach,0.0
8314765,TCAS RA Vertical Speed,Taxi Out,0.0
8314765,TCAS RA Vertical Speed,Approach And Landing,0.0
8314765,TCAS RA Vertical Speed,Descending,0.0
8314765,TCAS RA Vertical Speed,Climbing,0.0
8314765,TCAS RA Vertical Speed,Turning On Ground,0.0
8314765,TCAS RA Vertical Speed,Mobile,0.0
8314765,TCAS RA Vertical Speed,Cruise,0.0
8314765,TCAS RA Vertical Speed,Climb Cruise Descent,0.0
8314765,TCAS RA Vertical Speed,Takeoff Rotation,0.0
8314765,TCAS RA Vertical Speed,Fast,0.0
8314765,TCAS RA Vertical Speed,Climb,0.0
8314765,TCAS RA Vertical Speed,Level Flight,0.0
8314765,TCAS RA Vertical Speed,Landing Roll,0.0
8314765,TCAS RA Vertical Speed,Takeoff Roll,0.0
8314765,TCAS RA Vertical Speed,Taxi In,0.0
8314765,TCAS RA Vertical Speed,Takeoff,0.0
8314765,TCAS RA Vertical Speed,Turning In Air,0.0
8314765,Zero Fuel Weight,Taxiing,15600.0
8314765,Zero Fuel Weight,Descent,15600.0
8314765,Zero Fuel Weight,Grounded,15600.0
8314765,Zero Fuel Weight,Airborne,15600.0
8314765,Zero Fuel Weight,Final Approach,15600.0
8314765,Zero Fuel Weight,Landing,15600.0
8314765,Zero Fuel Weight,Approach,15600.0
8314765,Zero Fuel Weight,Taxi Out,15600.0
8314765,Zero Fuel Weight,Approach And Landing,15600.0
8314765,Zero Fuel Weight,Descending,15600.0
8314765,Zero Fuel Weight,Climbing,15600.0
8314765,Zero Fuel Weight,Turning On Ground,15600.0
8314765,Zero Fuel Weight,Mobile,15600.0
8314765,Zero Fuel Weight,Cruise,15600.0
8314765,Zero Fuel Weight,Climb Cruise Descent,15600.0
8314765,Zero Fuel Weight,Takeoff Rotation,15600.0
8314765,Zero Fuel Weight,Fast,15600.0
8314765,Zero Fuel Weight,Climb,15600.0
8314765,Zero Fuel Weight,Level Flight,15600.0
8314765,Zero Fuel Weight,Landing Roll,15600.0
8314765,Zero Fuel Weight,Takeoff Roll,15600.0
8314765,Zero Fuel Weight,Taxi In,15600.0
8314765,Zero Fuel Weight,Takeoff,15600.0
8314765,Zero Fuel Weight,Turning In Air,15600.0
8314768,Roll Rate,Taxiing,-0.00668378610926
8314768,Roll Rate,Descent,3.42954606084e-05
8314768,Roll Rate,Grounded,-0.00401846918548
8314768,Roll Rate,Airborne,0.000850315662615
8314768,Roll Rate,Final Approach,-0.0279788603182
8314768,Roll Rate,Landing,0.0539592306136
8314768,Roll Rate,Approach,-0.0109531277737
8314768,Roll Rate,Taxi Out,-0.00190641866667
8314768,Roll Rate,Approach And Landing,-0.00227183972188
8314768,Roll Rate,Descending,-0.00249601150862
8314768,Roll Rate,Climbing,0.00256075029566
8314768,Roll Rate,Turning On Ground,0.0265632632187
8314768,Roll Rate,Mobile,-0.000256758173109
8314768,Roll Rate,Cruise,-0.0031719521002
8314768,Roll Rate,Climb Cruise Descent,0.000725756227636
8314768,Roll Rate,Takeoff Rotation,0.06946751319
8314768,Roll Rate,Fast,0.000293627005097
8314768,Roll Rate,Climb,0.00403865660005
8314768,Roll Rate,Level Flight,-0.00235536324107
8314768,Roll Rate,Turning In Air,0.206694404879
8314768,Roll Rate,Takeoff Roll,-0.0386604449224
8314768,Roll Rate,Taxi In,-0.00341633767399
8314768,Roll Rate,Takeoff,0.00383836972619
8314768,Roll Rate,Landing Roll,0.0298346010536
8314768,Turbulence,Taxiing,0.0112174073831
8314768,Turbulence,Descent,0.0139635684454
8314768,Turbulence,Grounded,0.0091825945987619052
8314768,Turbulence,Airborne,0.015430859016
8314768,Turbulence,Final Approach,0.0426681009789
8314768,Turbulence,Landing,0.0299952038359
8314768,Turbulence,Approach,0.0259451260966
8314768,Turbulence,Taxi Out,0.00879149561335
8314768,Turbulence,Approach And Landing,0.0264867778308
8314768,Turbulence,Descending,0.0137271099241
8314768,Turbulence,Climbing,0.0163798864938
8314768,Turbulence,Turning On Ground,0.0113102414143
8314768,Turbulence,Mobile,0.0141470963924
8314768,Turbulence,Cruise,0.0170054110866
8314768,Turbulence,Climb Cruise Descent,0.0154034478867
8314768,Turbulence,Takeoff Rotation,0.0620423274846
8314768,Turbulence,Fast,0.0156564192175
8314768,Turbulence,Climb,0.0153339123173
8314768,Turbulence,Level Flight,0.017012133432
8314768,Turbulence,Turning In Air,0.0181634732986
8314768,Turbulence,Takeoff Roll,0.0325342819364
8314768,Turbulence,Taxi In,0.00694848493825
8314768,Turbulence,Takeoff,0.0224667428166
8314768,Turbulence,Landing Roll,0.0301053096399
8314768,Pitch Rate,Taxiing,-0.000809364724169
8314768,Pitch Rate,Descent,-0.00044584098791
8314768,Pitch Rate,Grounded,0.0167436216062
8314768,Pitch Rate,Airborne,-0.00491076797813
8314768,Pitch Rate,Final Approach,-0.0149886751705
8314768,Pitch Rate,Landing,-0.00624528132102
8314768,Pitch Rate,Approach,3.89551938465e-19
8314768,Pitch Rate,Taxi Out,0.002234084375
8314768,Pitch Rate,Approach And Landing,-0.000835235191869
8314768,Pitch Rate,Descending,0.00153458485345
8314768,Pitch Rate,Climbing,-0.0104383126459
8314768,Pitch Rate,Turning On Ground,-0.0116786760703
8314768,Pitch Rate,Mobile,-0.000137549021308
8314768,Pitch Rate,Cruise,-0.000903125250752
8314768,Pitch Rate,Climb Cruise Descent,-0.00433892970501
8314768,Pitch Rate,Takeoff Rotation,0.50385930453
8314768,Pitch Rate,Fast,-7.34067512742e-05
8314768,Pitch Rate,Climb,-0.0109480339726
8314768,Pitch Rate,Level Flight,-0.00252983459226
8314768,Pitch Rate,Turning In Air,-0.0945033098103
8314768,Pitch Rate,Takeoff Roll,0.322549398323
8314768,Pitch Rate,Taxi In,-0.00226518041427
8314768,Pitch Rate,Takeoff,0.222450972768
8314768,Pitch Rate,Landing Roll,-0.1319003415
8314768,TCAS RA Vertical Speed,Taxiing,0.0
8314768,TCAS RA Vertical Speed,Descent,0.0
8314768,TCAS RA Vertical Speed,Grounded,0.0
8314768,TCAS RA Vertical Speed,Airborne,0.0
8314768,TCAS RA Vertical Speed,Final Approach,0.0
8314768,TCAS RA Vertical Speed,Landing,0.0
8314768,TCAS RA Vertical Speed,Approach,0.0
8314768,TCAS RA Vertical Speed,Taxi Out,0.0
8314768,TCAS RA Vertical Speed,Approach And Landing,0.0
8314768,TCAS RA Vertical Speed,Descending,0.0
8314768,TCAS RA Vertical Speed,Climbing,0.0
8314768,TCAS RA Vertical Speed,Turning On Ground,0.0
8314768,TCAS RA Vertical Speed,Mobile,0.0
8314768,TCAS RA Vertical Speed,Cruise,0.0
8314768,TCAS RA Vertical Speed,Climb Cruise Descent,0.0
8314768,TCAS RA Vertical Speed,Takeoff Rotation,0.0
8314768,TCAS RA Vertical Speed,Fast,0.0
8314768,TCAS RA Vertical Speed,Climb,0.0
8314768,TCAS RA Vertical Speed,Level Flight,0.0
8314768,TCAS RA Vertical Speed,Turning In Air,0.0
8314768,TCAS RA Vertical Speed,Takeoff Roll,0.0
8314768,TCAS RA Vertical Speed,Taxi In,0.0
8314768,TCAS RA Vertical Speed,Takeoff,0.0
8314768,TCAS RA Vertical Speed,Landing Roll,0.0
8314768,Zero Fuel Weight,Taxiing,15600.0
8314768,Zero Fuel Weight,Descent,15600.0
8314768,Zero Fuel Weight,Grounded,15600.0
8314768,Zero Fuel Weight,Airborne,15600.0
8314768,Zero Fuel Weight,Final Approach,15600.0
8314768,Zero Fuel Weight,Landing,15600.0
8314768,Zero Fuel Weight,Approach,15600.0
8314768,Zero Fuel Weight,Taxi Out,15600.0
8314768,Zero Fuel Weight,Approach And Landing,15600.0
8314768,Zero Fuel Weight,Descending,15600.0
8314768,Zero Fuel Weight,Climbing,15600.0
8314768,Zero Fuel Weight,Turning On Ground,15600.0
8314768,Zero Fuel Weight,Mobile,15600.0
8314768,Zero Fuel Weight,Cruise,15600.0
8314768,Zero Fuel Weight,Climb Cruise Descent,15600.0
8314768,Zero Fuel Weight,Takeoff Rotation,15600.0
8314768,Zero Fuel Weight,Fast,15600.0
8314768,Zero Fuel Weight,Climb,15600.0
8314768,Zero Fuel Weight,Level Flight,15600.0
8314768,Zero Fuel Weight,Turning In Air,15600.0
8314768,Zero Fuel Weight,Takeoff Roll,15600.0
8314768,Zero Fuel Weight,Taxi In,15600.0
8314768,Zero Fuel Weight,Takeoff,15600.0
8314768,Zero Fuel Weight,Landing Roll,15600.0
8314769,Roll Rate,Taxiing,0.00551827959337
8314769,Roll Rate,Descent,0.000136180293584
8314769,Roll Rate,Grounded,0.000685790337088
8314769,Roll Rate,Airborne,0.000293003350241
8314769,Roll Rate,Final Approach,0.00860219618478
8314769,Roll Rate,Landing,-0.003663898375
8314769,Roll Rate,Approach,-1.33043255017e-17
8314769,Roll Rate,Taxi Out,0.00229142829967
8314769,Roll Rate,Approach And Landing,7.71347026316e-05
